smiles,selfies
Cc1cc(C)n(CCC(=O)N2CC[C@H]3C(=O)N(Cc4ccccc4)CC(=O)N3CC2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring2][Branch2][C][C][C][=Branch1][C][=O][N][C][C][C@H1][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][#C][C][C][Ring2][Ring1][Ring2][N][=Ring2][Ring1][=C]
CCc1ccc(-c2nc(C[N@H+]3CC[C@H](C(=O)NCCC4=CCCCC4)CC3)c(C)o2)cc1,[C][C][C][=C][C][=C][Branch2][Ring2][=Branch2][C][=N][C][Branch2][Ring1][O][C][N@H1+1][C][C][C@H1][Branch1][S][C][=Branch1][C][=O][N][C][C][C][=C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][P][=C][Branch1][C][C][O][Ring2][Ring1][Branch2][C][=C][Ring2][Ring1][=C]
CCn1ncc(NC(=O)[C@H]2CCCC[C@H]2C(=O)[O-])c1C(N)=O,[C][C][N][N][=C][C][Branch2][Ring1][Ring1][N][C][=Branch1][C][=O][C@H1][C][C][C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring1][P][C][Branch1][C][N][=O]
COc1nccnc1N1CC[C@@H](NC(=O)c2cccnc2)C1,[C][O][C][=N][C][=C][N][=C][Ring1][=Branch1][N][C][C][C@@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring1][=C]
CNC(=O)CSc1c(COC)cnc2c1c(=O)n(C)c(=O)n2C,[C][N][C][=Branch1][C][=O][C][S][C][=C][Branch1][Ring2][C][O][C][C][=N][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C]
O=C1C[C@@H](N2CCN(c3ccccc3)CC2)C(=O)N1c1cccc(Cl)c1,[O][=C][C][C@@H1][Branch2][Ring1][Ring1][N][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][N][C][=Branch1][C][=O][N][Ring2][Ring1][C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
CCn1nc(C(=O)[O-])cc1C(=O)OC,[C][C][N][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][Branch2][C][=Branch1][C][=O][O][C]
CC(C)N1C(=O)C2(CCCCC2)[C@@H]1C(=O)N1CCN(c2ccccc2F)CC1,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C@@H1][Ring1][#Branch2][C][=Branch1][C][=O][N][C][C][N][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][C][Ring1][=N]
Cc1nc2sccn2c(=O)c1N,[C][C][N][=C][S][C][=C][N][Ring1][Branch1][C][=Branch1][C][=O][C][=Ring1][#Branch2][N]
CSc1nnc2[n-]c(=O)cc(N)n12,[C][S][C][=N][N][=C][N-1][C][=Branch1][C][=O][C][=C][Branch1][C][N][N][Ring1][O][Ring1][Branch2]
Cc1c(CC(=O)NCC(=O)[O-])c(=O)oc2c(O)c(O)ccc12,[C][C][=C][Branch1][=N][C][C][=Branch1][C][=O][N][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][O][C][=C][Branch1][C][O][C][Branch1][C][O][=C][C][=C][Ring2][Ring1][Branch1][Ring1][Branch2]
c1cc(-c2nc(Cn3cncn3)n[nH]2)ccn1,[C][=C][C][Branch2][Ring1][C][C][=N][C][Branch1][=Branch2][C][N][C][=N][C][=N][Ring1][Branch1][=N][NH1][Ring1][O][=C][C][=N][Ring1][P]
Cc1nn([C@@H](C)C(=O)Nc2cnn(C)c2C(N)=O)cc1Br,[C][C][=N][N][Branch2][Ring1][=Branch2][C@@H1][Branch1][C][C][C][=Branch1][C][=O][N][C][C][=N][N][Branch1][C][C][C][=Ring1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring2][Ring1][Ring1][Br]
CN(C)C(=O)NCc1nnn2c1CO[C@]1(CCCN(C(=O)CCn3cccn3)C1)C2,[C][N][Branch1][C][C][C][=Branch1][C][=O][N][C][C][N][=N][N][C][=Ring1][Branch1][C][O][C@][Branch2][Ring1][#Branch1][C][C][C][N][Branch1][=C][C][=Branch1][C][=O][C][C][N][C][=C][C][=N][Ring1][Branch1][C][Ring1][#C][C][Ring2][Ring1][Ring2]
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nncs1,[O][=C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][N][C][=N][N][=C][S][Ring1][Branch1]
Cc1cc(C(=O)N2CC3(C2)CN(C(=O)C(C)C)C[C@H]3c2nncn2C)n(C)n1,[C][C][C][=C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][C][Branch1][Ring2][C][Ring1][Ring2][C][N][Branch1][#Branch2][C][=Branch1][C][=O][C][Branch1][C][C][C][C][C@H1][Ring1][O][C][=N][N][=C][N][Ring1][Branch1][C][N][Branch1][C][C][N][=Ring2][Ring1][O]
Cn1nccc1C(=O)N1CCC[C@@H](n2c(=O)n(C)c3cncnc32)C1,[C][N][N][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][C][C][C@@H1][Branch2][Ring1][Ring2][N][C][=Branch1][C][=O][N][Branch1][C][C][C][=C][N][=C][N][=C][Ring1][=Branch1][Ring1][O][C][Ring1][P]
O=C(C[C@H]1NC(=O)N(CCc2ccccc2)C1=O)NCCCc1nnc2ccccn12,[O][=C][Branch2][Ring1][=Branch2][C][C@H1][N][C][=Branch1][C][=O][N][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=C][=O][N][C][C][C][C][=N][N][=C][C][=C][C][=C][N][Ring1][=Branch2][Ring1][=Branch1]
CC(=O)N1c2ccccc2C(=O)[C@H]1NC(N)=S,[C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C@H1][Ring1][#Branch2][N][C][Branch1][C][N][=S]
O=C1CCCN1c1ccn(-c2ccc(S(=O)(=O)[O-])cc2)n1,[O][=C][C][C][C][N][Ring1][Branch1][C][C][=C][N][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O-1][C][=C][Ring1][#Branch2][N][=Ring1][#C]
COc1ccc([S@@+](=O)([OH2+])NCCn2c(-c3ccccc3)nc3ccccc32)cc1Cl,[C][O][C][=C][C][=C][Branch2][Ring2][C][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][N][C][C][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#C][C][=C][Ring2][Ring1][O][Cl]
C[C@H](C(=O)N[C@@H]1CC[S@+](=O)([OH2+])C1)n1c2ccccc2c2cnn(C)c(=O)c21,[C][C@H1][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C@@H1][C][C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][Ring1][#Branch1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=N][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][Ring1][#C]
NC(=O)c1ccc(NC(=O)[C@H]2[C@H](C(=O)[O-])[C@@H]3C=C[C@H]2O3)cc1,[N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C@H1][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C@@H1][C][=C][C@H1][Ring1][=Branch2][O][Ring1][Branch1][C][=C][Ring2][Ring1][Ring1]
Cn1ncc(NC(=O)c2ccc(Cn3cc([N+](=O)[O-])cn3)o2)c1C(N)=O,[C][N][N][=C][C][Branch2][Ring1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][S][C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2][O][Ring1][=C][=C][Ring2][Ring1][=Branch1][C][Branch1][C][N][=O]
CN1CCN(C(=O)c2c(N)no[n+]2[O-])CC1,[C][N][C][C][N][Branch1][S][C][=Branch1][C][=O][C][C][Branch1][C][N][=N][O][N+1][=Ring1][=Branch1][O-1][C][C][Ring1][#C]
CC(=O)N1C[C@@H](c2nc(C)no2)C2(C1)CN(C(=O)c1cc(C)n(C)n1)C2,[C][C][=Branch1][C][=O][N][C][C@@H1][Branch1][O][C][=N][C][Branch1][C][C][=N][O][Ring1][=Branch1][C][Branch1][Ring2][C][Ring1][O][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][C][=C][Branch1][C][C][N][Branch1][C][C][N][=Ring1][#Branch1][C][Ring1][=C]
Cc1nc2ncnn2c([O-])c1NS(C)(=O)=O,[C][C][=N][C][=N][C][=N][N][Ring1][Branch1][C][Branch1][C][O-1][=C][Ring1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O]
Cn1nccc1C(=O)Nc1c(C(N)=O)cnn1C,[C][N][N][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=N][N][Ring1][Branch2][C]
CN1CCCn2nc([C@@H]3CCC[NH2+]C3)cc2C1=O,[C][N][C][C][C][N][N][=C][Branch1][=Branch2][C@@H1][C][C][C][NH2+1][C][Ring1][=Branch1][C][=C][Ring1][O][C][Ring1][S][=O]
O=C([O-])[C@@H]1CCCN1C(=O)Cn1nnc2ccccc2c1=O,[O][=C][Branch1][C][O-1][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][N][N][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O]
Cc1cc(NC(=O)Cn2ccn3nc(-c4ccc(F)cc4)c(CO)c3c2=O)[nH]n1,[C][C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][N][C][=C][N][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][Branch1][Ring1][C][O][=C][Ring1][=C][C][Ring2][Ring1][C][=O][NH1][N][=Ring2][Ring1][N]
CC(C)[C@H](NC(=O)c1cccnc1)C(=O)[O-],[C][C][Branch1][C][C][C@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1]
Cn1cc(CN2CCN(C(=O)COc3ccc(F)cc3)CC2)ccc1=O,[C][N][C][=C][Branch2][Ring1][=C][C][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][Ring1][P][C][=C][C][Ring2][Ring1][Branch2][=O]
COc1cccc(C(=O)N2C[C@@H](CO)[C@H](NC(C)=O)C2)c1OC,[C][O][C][=C][C][=C][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][#Branch1][N][C][Branch1][C][C][=O][C][Ring1][O][=C][Ring2][Ring1][Ring1][O][C]
NS(=O)(=O)c1ccc(NC(=O)Cn2cc([N+](=O)[O-])cn2)cc1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2][C][=C][Ring2][Ring1][C]
Cc1ccn([C@H](C)C(=O)N2N=C(C(F)F)C[C@]2(O)C(F)F)n1,[C][C][C][=C][N][Branch2][Ring1][#C][C@H1][Branch1][C][C][C][=Branch1][C][=O][N][N][=C][Branch1][=Branch1][C][Branch1][C][F][F][C][C@][Ring1][Branch2][Branch1][C][O][C][Branch1][C][F][F][N][=Ring2][Ring1][Branch1]
O=C(CCc1nnn2c1C[N@@H+](Cc1c[nH]c3ccccc13)CC2)N1CCCC1,[O][=C][Branch2][Ring1][S][C][C][C][N][=N][N][C][=Ring1][Branch1][C][N@@H1+1][Branch1][#C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][Ring1][S][N][C][C][C][C][Ring1][Branch1]
Cn1nc(C(=O)[O-])cc1C(N)=O,[C][N][N][=C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][=C][Ring1][Branch2][C][Branch1][C][N][=O]
CCn1c(N2CCC[C@H](C(=O)N(C)C)C2)cc(=O)n(C)c1=O,[C][C][N][C][Branch2][Ring1][Ring2][N][C][C][C][C@H1][Branch1][#Branch2][C][=Branch1][C][=O][N][Branch1][C][C][C][C][Ring1][O][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring2][Ring1][Ring1][=O]
O=C1C[C@@H](C(=O)NC[C@H]2CCCO2)[C@H](c2ccc3c(c2)OCCO3)O1,[O][=C][C][C@@H1][Branch1][=C][C][=Branch1][C][=O][N][C][C@H1][C][C][C][O][Ring1][Branch1][C@H1][Branch1][P][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1][O][Ring2][Ring1][Branch2]
CC[N@H+]1C[C@@H](CO)[C@H](NC(=O)c2cccnc2)C1,[C][C][N@H1+1][C][C@@H1][Branch1][Ring1][C][O][C@H1][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][Ring1][S]
COc1cc2c3nc4n(c(=O)c3n(CC(N)=O)c2cc1OC)CCS4,[C][O][C][=C][C][C][N][=C][N][Branch2][Ring1][O][C][=Branch1][C][=O][C][=Ring1][#Branch1][N][Branch1][#Branch1][C][C][Branch1][C][N][=O][C][=Ring1][=C][C][=C][Ring2][Ring1][C][O][C][C][C][S][Ring2][Ring1][C]
O=C(NCCCO)c1nnc(Cc2ccc3c(c2)OCO3)o1,[O][=C][Branch1][=Branch1][N][C][C][C][O][C][=N][N][=C][Branch1][P][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][O][Ring1][#C]
Cc1ccc(Cn2c(=O)oc3ccc(C(=O)N4CCc5ccccc54)cc32)cc1,[C][C][=C][C][=C][Branch2][Ring2][#Branch1][C][N][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][C][C][=Branch1][C][=O][N][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=C][Ring1][P][Ring2][Ring1][Branch1][C][=C][Ring2][Ring1][N]
Cc1cc(C)n(CCC(=O)N2C[C@H](CCC(=O)N3CCOCC3)C3(CCC3)C2)n1,[C][C][C][=C][Branch1][C][C][N][Branch2][Ring2][=Branch1][C][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][#C][C][C][C][=Branch1][C][=O][N][C][C][O][C][C][Ring1][=Branch1][C][Branch1][=Branch1][C][C][C][Ring1][Ring2][C][Ring2][Ring1][C][N][=Ring2][Ring1][N]
CC1(C)Cc2c(sc3c2c(=O)n(CC(=O)[O-])c(=O)n3CC(=O)[O-])CO1,[C][C][Branch1][C][C][C][C][=C][Branch2][Ring1][S][S][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O-1][C][=Branch1][C][=O][N][Ring1][N][C][C][=Branch1][C][=O][O-1][C][O][Ring2][Ring1][Branch2]
Cc1ccc(NC(=O)c2ccc(CN3C(=O)[C@@H]4CCCN4C(=O)c4ccccc43)cc2)cc1F,[C][C][=C][C][=C][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][C][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][S][C][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][S][F]
O=C(C[C@@H]1CCOC2(CCN(C(=O)c3ccc4[nH]ccc4c3)CC2)C1)NCc1ccccc1,[O][=C][Branch2][Ring2][=Branch2][C][C@@H1][C][C][O][C][Branch2][Ring1][N][C][C][N][Branch2][Ring1][C][C][=Branch1][C][=O][C][=C][C][=C][NH1][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2][C][C][Ring1][P][C][Ring2][Ring1][=Branch1][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
Cc1nn(C)cc1[C@H]1[C@@H](C(N)=O)C(=O)C[C@@](C)(O)[C@@H]1C(N)=O,[C][C][=N][N][Branch1][C][C][C][=C][Ring1][=Branch1][C@H1][C@@H1][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][C][C@@][Branch1][C][C][Branch1][C][O][C@@H1][Ring1][N][C][Branch1][C][N][=O]
O=c1c2cnc3ccnn3c2ccn1[O-],[O][=C][C][C][=N][C][=C][C][=N][N][Ring1][Branch1][C][=Ring1][=Branch2][C][=C][N][Ring1][=N][O-1]
Cn1cnc(C(=O)N2CCn3c(nn(C)c3=O)C2)c1,[C][N][C][=N][C][Branch2][Ring1][Branch2][C][=Branch1][C][=O][N][C][C][N][C][=Branch1][#Branch2][=N][N][Branch1][C][C][C][Ring1][=Branch1][=O][C][Ring1][O][=C][Ring2][Ring1][C]
Cn1ncc(Br)c1[C@H]1N[C@H](C(=O)[O-])CS1,[C][N][N][=C][C][Branch1][C][Br][=C][Ring1][=Branch1][C@H1][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][S][Ring1][Branch2]
NC(=O)c1c(N)ncc2cc([N+](=O)[O-])ccc12,[N][C][=Branch1][C][=O][C][=C][Branch1][C][N][N][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=C][Ring1][=Branch2]
Cc1nncn1[C@H]1CCN(C(=O)c2cccc(N3CCCC[S@@+]3(=O)[OH2+])c2)C1,[C][C][=N][N][=C][N][Ring1][Branch1][C@H1][C][C][N][Branch2][Ring1][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=N][N][C][C][C][C][S@@+1][Ring1][=Branch1][=Branch1][C][=O][OH2+1][=C][Ring1][=C][C][Ring2][Ring1][Branch1]
COc1ccc(N2C[C@@H](C(=O)N[C@H](C(=O)[O-])C(C)C)CC2=O)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][=C][N][C][C@@H1][Branch2][Ring1][Ring1][C][=Branch1][C][=O][N][C@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Branch1][C][C][C][C][C][Ring1][#C][=O][C][=C][Ring2][Ring1][=Branch1]
CNC(=O)[C@@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@H]1CO,[C][N][C][=Branch1][C][=O][C@@H1][C][N][Branch2][Ring1][Branch1][C][=Branch1][C][=O][C][=N][N][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][C@H1][Ring1][P][C][O]
Cc1sc2ncc(C(N)=O)c(=O)n2c1C,[C][C][S][C][=N][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=Branch1][C][=O][N][Ring1][#Branch2][C][=Ring1][=N][C]
Cc1c(C2=NO[C@@H](C(=O)[O-])C2)cnn1C,[C][C][=C][Branch1][#C][C][=N][O][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][O-1][C][Ring1][Branch2][C][=N][N][Ring1][=N][C]
O=C(NCc1ccccc1)[C@H]1CCCN(c2ccnc(-c3cccc(F)c3)n2)C1,[O][=C][Branch1][O][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C@H1][C][C][C][N][Branch2][Ring1][=Branch1][C][=C][C][=N][C][Branch1][N][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][=N][Ring1][=N][C][Ring2][Ring1][Ring1]
Nn1cnn2c(SCC(=O)c3ccccc3)nnc12,[N][N][C][=N][N][C][Branch1][#C][S][C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=N][N][=C][Ring2][Ring1][C][Ring1][#C]
COc1cccc(N2C(=O)C[C@H](NCc3ccc([S@@+](N)(=O)[OH2+])cc3)C2=O)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][Ring2][N][C][=Branch1][C][=O][C][C@H1][Branch2][Ring1][Branch1][N][C][C][=C][C][=C][Branch1][=Branch2][S@@+1][Branch1][C][N][=Branch1][C][=O][OH2+1][C][=C][Ring1][#Branch2][C][Ring2][Ring1][C][=O][=C][Ring2][Ring1][=Branch2]
O=C(Cn1cnc2ccccc2c1=O)N[C@@H](Cc1ccccc1)C(=O)[O-],[O][=C][Branch1][P][C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][N][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O-1]
O=C(NCCO)[C@H]1CC(=O)N(c2n[nH]c3ccccc23)C1,[O][=C][Branch1][Branch1][N][C][C][O][C@H1][C][C][=Branch1][C][=O][N][Branch1][=C][C][=N][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring1][#C]
Cc1cc(C(=O)N2CC[C@H]3C(=O)N(Cc4ccccc4)CC(=O)N3CC2)n(C)n1,[C][C][C][=C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][C][C@H1][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][N][Ring1][#C][C][C][Ring2][Ring1][Ring2][N][Branch1][C][C][N][=Ring2][Ring1][N]
Cc1ccccc1N1C(=O)[C@H](O)[C@@H](O)C1=O,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][C][O][C@@H1][Branch1][C][O][C][Ring1][Branch2][=O]
Cc1nn(C(F)F)c(C)c1C(=O)Nn1cc([N+](=O)[O-])cn1,[C][C][=N][N][Branch1][=Branch1][C][Branch1][C][F][F][C][Branch1][C][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][N][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=N][Ring1][Branch2]
CC#CC(=O)N(Cc1ccc(F)cc1)C1CCN(C(C)=O)CC1,[C][C][#C][C][=Branch1][C][=O][N][Branch1][=N][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][C][C][N][Branch1][=Branch1][C][Branch1][C][C][=O][C][C][Ring1][=Branch2]
CN(c1ccccc1)[S@@+](=O)([OH2+])C1=NO[C@H](c2ccc3ccccc3c2)C1,[C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][S@@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][=N][O][C@H1][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][Ring1][#C]
Cc1nn(CCCC(=O)Nc2ccc(C(N)=O)cc2)c(C)c1[N+](=O)[O-],[C][C][=N][N][Branch2][Ring1][Branch2][C][C][C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][N][=O][C][=C][Ring1][=Branch2][C][Branch1][C][C][=C][Ring2][Ring1][Branch1][N+1][=Branch1][C][=O][O-1]
C[S@+](=O)([OH2+])c1nc(-c2ccccc2F)n(CC(N)=O)n1,[C][S@+1][=Branch1][C][=O][Branch1][C][OH2+1][C][N][=C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][N][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][=Ring1][S]
Cn1nccc1C(=O)N1N=C(C(F)F)C[C@]1(O)C(F)F,[C][N][N][=C][C][=C][Ring1][Branch1][C][=Branch1][C][=O][N][N][=C][Branch1][=Branch1][C][Branch1][C][F][F][C][C@][Ring1][Branch2][Branch1][C][O][C][Branch1][C][F][F]
COCC(=O)N1C[C@H](c2nncn2C)C2(C1)CN(C(=O)Cc1ccccc1F)C2,[C][O][C][C][=Branch1][C][=O][N][C][C@H1][Branch1][=Branch2][C][=N][N][=C][N][Ring1][Branch1][C][C][Branch1][Ring2][C][Ring1][O][C][N][Branch1][#C][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F][C][Ring1][#C]
COc1cccc(-c2nc3ccccn3c2NC(=O)Nc2ccc(F)c(F)c2)c1,[C][O][C][=C][C][=C][C][Branch2][Ring2][C][C][N][=C][C][=C][C][=C][N][Ring1][=Branch1][C][=Ring1][=Branch2][N][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][Branch2][=C][Ring2][Ring1][O]
Cc1ccc(-n2ccnc(NCCc3c[nH]c4ccccc34)c2=O)cc1F,[C][C][=C][C][=C][Branch2][Ring1][=N][N][C][=C][N][=C][Branch1][P][N][C][C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Ring2][Ring1][C][=O][C][=C][Ring2][Ring1][=Branch2][F]
Cn1c2nc(=O)nnc-2c([O-])n(C)c1=O,[C][N][C][=N][C][=Branch1][C][=O][N][=N][C][Ring1][#Branch1][=C][Branch1][C][O-1][N][Branch1][C][C][C][Ring1][=N][=O]
O=[S@@+]([OH2+])(NCc1ccc2c(c1)OCO2)c1ccc2c(c1)OCCO2,[O][=S@@+1][Branch1][C][OH2+1][Branch2][Ring1][C][N][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1]
NC(=O)C1([NH+]2CCCCC2)CCN(c2ccc(NC(=O)c3ccccc3Cl)c(C(=O)[O-])c2)CC1,[N][C][=Branch1][C][=O][C][Branch1][=Branch2][NH1+1][C][C][C][C][C][Ring1][=Branch1][C][C][N][Branch2][Ring1][P][C][=C][C][=C][Branch1][#C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Ring2][Ring1][Ring1][C][C][Ring2][Ring1][#C]
CN(C)C(=O)NCc1nnn2c1CO[C@]1(CCCN(C(=O)Cc3ccsc3)C1)C2,[C][N][Branch1][C][C][C][=Branch1][C][=O][N][C][C][N][=N][N][C][=Ring1][Branch1][C][O][C@][Branch2][Ring1][=Branch1][C][C][C][N][Branch1][=N][C][=Branch1][C][=O][C][C][C][=C][S][C][=Ring1][Branch1][C][Ring1][=C][C][Ring2][Ring1][Ring1]
O=C([O-])c1nccnc1C(=O)Nc1ccccc1CO,[O][=C][Branch1][C][O-1][C][=N][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O]
CCCNC(=O)Cn1cnc2sc(C(=O)[O-])c(C)c2c1=O,[C][C][C][N][C][=Branch1][C][=O][C][N][C][=N][C][S][C][Branch1][=Branch1][C][=Branch1][C][=O][O-1][=C][Branch1][C][C][C][=Ring1][=Branch2][C][Ring1][=N][=O]
